elapsed_seconds,read_duration_seconds,pmic_power_watts,0V8_AON_A,0V8_AON_V,0V8_SW_A,0V8_SW_V,1V1_SYS_A,1V1_SYS_V,1V8_SYS_A,1V8_SYS_V,3V3_ADC_A,3V3_ADC_V,3V3_DAC_A,3V3_DAC_V,3V3_SYS_A,3V3_SYS_V,3V7_WL_SW_A,3V7_WL_SW_V,DDR_VDD2_A,DDR_VDD2_V,DDR_VDDQ_A,DDR_VDDQ_V,HDMI_A,HDMI_V,VDD_CORE_A,VDD_CORE_V
0.023786963000020478,0.023784480999893276,2.0153205172078703,0.00250305,0.8011714,0.292779,0.8010981,0.2029934,1.109156,0.1805471,1.816848,6.105e-05,3.314099,0.0,3.316846,0.06343545,3.315601,0.04977243,3.735967,0.02147046,1.109156,0.0029412,0.6065928,0.017094,5.20992,0.8126299,0.8791933
1.0236676920003447,0.023599054999976943,1.75256602860869,0.00274725,0.8011714,0.2937549,0.8029296,0.2029934,1.107325,0.1737155,1.821243,6.105e-05,3.315931,0.0,3.315931,0.06050766,3.310033,0.05757987,3.741535,0.02244639,1.113552,0.0014706,0.6036624,0.017094,5.20858,0.58938,0.750793
2.0235403540000334,0.0234767599999941,1.5396502003657802,0.0028083,0.8017574,0.2869234,0.8036622,0.2000657,1.108058,0.1746915,1.820755,6.105e-05,3.315015,0.0,3.315931,0.06148359,3.314673,0.0,3.71184,0.02049453,1.113552,0.002451,0.6036624,0.0169719,5.2193,0.59831,0.7524046
3.0234501690001707,0.02338770400001522,1.5433628968069701,0.0029304,0.8017574,0.2888753,0.8040285,0.2010416,1.110622,0.1746915,1.805615,0.0,3.315931,0.0,3.315931,0.06441138,3.313745,0.0,3.709984,0.02342232,1.113552,0.0004902,0.6051276,0.0166056,5.18714,0.58938,0.7534792
4.02340456400043,0.02334338900027433,1.51454697111161,0.0028083,0.8008783,0.2869234,0.8029296,0.2029934,1.107325,0.1737155,1.821243,6.105e-05,3.315015,0.0,3.315931,0.05757987,3.315601,0.00097593,3.700704,0.01171116,1.110255,0.0014706,0.6036624,0.0169719,5.19786,0.58938,0.7532105
5.023605798000062,0.023540073999811284,1.7229361150354152,0.00262515,0.8014645,0.2859475,0.8043948,0.2068972,1.110622,0.1746915,1.816848,6.105e-05,3.315015,0.0,3.315015,0.06148359,3.314673,0.0487965,3.71184,0.02537418,1.11282,0.0014706,0.6003657,0.0164835,5.20456,0.58938,0.7526734
6.023494946000028,0.023433371000010084,1.722973555775045,0.00286935,0.8014645,0.2898512,0.8014644,0.2029934,1.107325,0.1746915,1.806592,6.105e-05,3.315015,0.0,3.316846,0.06050766,3.315601,0.05074836,3.709984,0.02244639,1.11172,0.0014706,0.6073254,0.0173382,5.1858,0.58938,0.7518674
7.02354750700033,0.023477537999951892,1.54095310283802,0.0028083,0.8008783,0.2888753,0.8029296,0.2049453,1.10879,0.1737155,1.821243,6.105e-05,3.315015,0.0,3.315015,0.06343545,3.313745,0.0,3.696064,0.01854267,1.107325,0.0,0.6065928,0.017094,5.20992,0.58938,0.7518674
8.023389943000439,0.023329167000156303,1.6779340086020804,0.00262515,0.8017574,0.2878993,0.8029296,0.3083939,1.10879,0.1707878,1.803173,6.105e-05,3.316846,0.0,3.315015,0.06929103,3.314673,0.0,3.708128,0.02244639,1.116482,0.0014706,0.6021972,0.0169719,5.22064,0.59831,0.7526734
9.023357403000318,0.02329714799998328,1.55861237359384,0.0028083,0.8014645,0.2878993,0.802197,0.2029934,1.107325,0.1737155,1.806103,6.105e-05,3.315015,0.0,3.316846,0.06733918,3.317457,0.00292779,3.710912,0.01854267,1.11282,0.0,0.6051276,0.0169719,5.22332,0.58938,0.7518674
