elapsed_seconds,read_duration_seconds,pmic_power_watts,0V8_AON_A,0V8_AON_V,0V8_SW_A,0V8_SW_V,1V1_SYS_A,1V1_SYS_V,1V8_SYS_A,1V8_SYS_V,3V3_ADC_A,3V3_ADC_V,3V3_DAC_A,3V3_DAC_V,3V3_SYS_A,3V3_SYS_V,3V7_WL_SW_A,3V7_WL_SW_V,DDR_VDD2_A,DDR_VDD2_V,DDR_VDDQ_A,DDR_VDDQ_V,HDMI_A,HDMI_V,VDD_CORE_A,VDD_CORE_V
0.023744652000004862,0.02374120700005733,1.8109160642870399,0.0025641,0.8014645,0.2859475,0.8025633,0.2068972,1.107325,0.1737155,1.804638,6.105e-05,3.315015,0.0,3.315015,0.06245952,3.316529,0.0,3.715552,0.01463895,1.107691,0.0014706,0.6051276,0.0172161,5.21528,0.82156,0.8794619
1.0236187139998947,0.023552077000204008,1.536026184783485,0.00262515,0.8014645,0.2859475,0.7996329,0.2029934,1.111354,0.1727396,1.821243,6.105e-05,3.315015,0.0,3.314099,0.06343545,3.317457,0.0,3.70256,0.0195186,1.113552,0.0004902,0.6065928,0.0172161,5.18446,0.58938,0.7518674
2.0274956549997114,0.027433022999957757,1.54059516775921,0.00250305,0.8017574,0.2859475,0.8025633,0.2049453,1.10879,0.1737155,1.805615,0.0,3.317762,0.0,3.315931,0.06343545,3.316529,0.0,3.715552,0.02244639,1.113552,0.0004902,0.6065928,0.017094,5.22868,0.58938,0.7518674
3.023412473999997,0.02334865200009517,1.6237380674324,0.00262515,0.8011714,0.3981794,0.8014644,0.2039694,1.110255,0.1766433,1.821243,6.105e-05,3.314099,0.0,3.314099,0.05953173,3.313745,0.0,3.710912,0.02439825,1.110255,0.0029412,0.6036624,0.0175824,5.20858,0.58045,0.7518674
4.0233728949997385,0.023310003999995388,1.55946105548184,0.0026862,0.8011714,0.2898512,0.8025633,0.2039694,1.10879,0.1727396,1.803173,6.105e-05,3.315015,0.0,3.315015,0.06929103,3.315601,0.0,3.714624,0.01463895,1.110622,0.0034314,0.6029298,0.0169719,5.22064,0.59831,0.7524046
5.02336252799978,0.023300930000004882,1.60289972110788,0.0026862,0.8017574,0.2878993,0.8010981,0.2117768,1.109156,0.1727396,1.806592,0.0,3.315931,0.0,3.315931,0.08100219,3.313745,0.0,3.717408,0.0195186,1.106592,0.0019608,0.6036624,0.0169719,5.22332,0.58938,0.752136
6.023748873999921,0.02368241100020896,1.7229680317649598,0.00262515,0.8017574,0.2869234,0.8003655,0.2147046,1.106959,0.1737155,1.821243,0.0,3.315015,0.0,3.315015,0.06245952,3.316529,0.04586871,3.693281,0.01854267,1.11172,0.0019608,0.6021972,0.0169719,5.21394,0.59831,0.7526734
7.023576468999636,0.023505929999828368,1.7134516787544098,0.00262515,0.8011714,0.3103457,0.8007318,0.2059212,1.110622,0.1746915,1.805615,0.0,3.315015,0.0,3.315015,0.0585558,3.313745,0.04782057,3.710912,0.01854267,1.110622,0.0029412,0.6010983,0.0169719,5.1925,0.58045,0.7524046
8.023394090999773,0.023331467999923916,1.7273971692735302,0.00262515,0.8011714,0.2878993,0.8025633,0.2020175,1.107325,0.1698118,1.821243,6.105e-05,3.315015,0.0,3.315015,0.06245952,3.320241,0.05074836,3.696064,0.02635011,1.11172,0.0019608,0.6036624,0.0164835,5.20456,0.59831,0.7518674
9.023451442999885,0.02339039300022705,1.70774087303857,0.00274725,0.8011714,0.2898512,0.8043948,0.2049453,1.108058,0.1737155,1.805615,0.0,3.315015,0.0,3.315015,0.05953173,3.313745,0.04977243,3.695137,0.01756674,1.107325,0.0,0.604395,0.0168498,5.21394,0.58938,0.7518674
