timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193194.274937,40.305275,23.151457,982.796631,sense_hat,1,1
1789193194.381480,40.286850,23.196129,982.837646,sense_hat,1,1
1789193194.488020,40.305275,23.137712,982.789551,sense_hat,1,1
1789193194.594580,40.286850,23.141148,982.786865,sense_hat,1,1
1789193194.701110,40.323699,23.148021,982.809570,sense_hat,1,1
1789193194.807651,40.286850,23.130839,982.829590,sense_hat,1,1
1789193194.914198,40.286850,23.302653,982.801025,sense_hat,1,1
1789193195.020740,40.305275,23.178947,982.789795,sense_hat,1,1
1789193195.127281,40.305275,23.185820,982.794922,sense_hat,1,1
1789193195.233819,40.305275,23.209874,982.774414,sense_hat,1,1
1789193195.340349,40.286850,23.196129,982.916260,sense_hat,1,1
1789193195.446888,40.305275,23.148021,982.844971,sense_hat,1,1
1789193195.553435,40.286850,23.244237,982.784424,sense_hat,1,1
1789193195.659981,40.268425,23.237364,982.747559,sense_hat,1,1
1789193195.766525,40.286850,23.347325,982.836426,sense_hat,1,1
1789193195.873077,40.286850,23.079295,982.736816,sense_hat,1,1
1789193195.979613,40.323699,23.093040,982.821533,sense_hat,1,1
1789193196.086155,40.268425,23.247673,982.765869,sense_hat,1,1
1789193196.192696,40.323699,23.144585,982.803711,sense_hat,1,1
1789193196.299239,40.305275,23.309526,982.805908,sense_hat,1,1
1789193196.405780,40.286850,23.165202,982.791016,sense_hat,1,1
1789193196.512318,40.305275,23.220183,982.788330,sense_hat,1,1
1789193196.618861,40.286850,23.065550,982.747314,sense_hat,1,1
1789193196.725399,40.323699,23.178947,982.787354,sense_hat,1,1
1789193196.831923,40.323699,23.103349,982.795410,sense_hat,1,1
1789193196.938518,40.268425,23.185820,982.746826,sense_hat,1,1
1789193197.045147,40.286850,23.254545,982.825928,sense_hat,1,1
1789193197.151749,40.286850,23.312962,982.754150,sense_hat,1,1
1789193197.258294,40.305275,23.282036,982.803955,sense_hat,1,1
1789193197.364844,40.305275,23.319835,982.802490,sense_hat,1,1
