elapsed_seconds,read_duration_seconds,pmic_power_watts,0V8_AON_A,0V8_AON_V,0V8_SW_A,0V8_SW_V,1V1_SYS_A,1V1_SYS_V,1V8_SYS_A,1V8_SYS_V,3V3_ADC_A,3V3_ADC_V,3V3_DAC_A,3V3_DAC_V,3V3_SYS_A,3V3_SYS_V,3V7_WL_SW_A,3V7_WL_SW_V,DDR_VDD2_A,DDR_VDD2_V,DDR_VDDQ_A,DDR_VDDQ_V,HDMI_A,HDMI_V,VDD_CORE_A,VDD_CORE_V
0.023726777999968363,0.023724149000031503,2.1499316479365302,0.0029304,0.8014645,0.2859475,0.8032959,0.2029934,1.110622,0.1776193,1.806103,6.105e-05,3.314099,0.0001221,3.315931,0.06343545,3.317457,0.09173742,3.696993,0.02537418,1.109889,0.0,0.6065928,0.0173382,5.20992,0.8037,0.8746268
1.023656304000042,0.023588723000102618,1.88572522377352,0.00274725,0.8011714,0.2859475,0.8029296,0.2010416,1.109889,0.1756674,1.821243,0.0,3.316846,0.0,3.315931,0.06148359,3.329521,0.09466522,3.709984,0.02049453,1.11282,0.002451,0.6065928,0.0168498,5.19384,0.58938,0.7518674
2.0275106719999485,0.027447305000009692,1.5678344033627,0.0029304,0.8023435,0.2839956,0.8010981,0.2029934,1.110622,0.1746915,1.816848,6.105e-05,3.315015,0.0,3.315931,0.06929103,3.318385,0.00097593,3.717408,0.02439825,1.10586,0.002451,0.6036624,0.017094,5.18714,0.58938,0.7537477
3.0275946230000272,0.02753069300001698,1.86500841044009,0.00286935,0.8017574,0.2869234,0.8018308,0.2049453,1.10879,0.1727396,1.816848,6.105e-05,3.315931,0.0001221,3.316846,0.06148359,3.317457,0.09173742,3.71184,0.0195186,1.110255,0.002451,0.6010983,0.0167277,5.20456,0.58045,0.7515988
4.023537583999996,0.02347251799994865,1.995639912339625,0.00262515,0.8023435,0.2859475,0.8087904,0.2498381,1.110622,0.1737155,1.816848,6.105e-05,3.316846,0.0,3.315015,0.07514661,3.328592,0.09368929,3.737823,0.02439825,1.112087,0.0004902,0.6065928,0.0173382,5.20456,0.59831,0.7537477
5.023501535000037,0.023438905000034538,1.9687200698076355,0.00262515,0.8023435,0.2869234,0.8036622,0.2176324,1.10879,0.1737155,1.816848,6.105e-05,3.315931,0.0,3.316846,0.08392998,3.318385,0.09173742,3.709056,0.02342232,1.107325,0.0019608,0.6021972,0.017094,5.22064,0.58938,0.7529418
6.023767561999989,0.02369788700002573,2.1335034783727753,0.00274725,0.8014645,0.2957068,0.8014644,0.2020175,1.108058,0.1746915,1.817336,6.105e-05,3.316846,0.0,3.316846,0.05953173,3.327664,0.09076149,3.725759,0.02049453,1.10879,0.0004902,0.608058,0.0174603,5.1992,0.8037,0.8743581
7.02363023700002,0.02355760900002224,1.9258062620913303,0.00274725,0.8017574,0.2839956,0.8010981,0.2195843,1.110255,0.1746915,1.817336,0.00018315,3.315931,0.0,3.315931,0.06929103,3.317457,0.09368929,3.726687,0.01854267,1.107325,0.0014706,0.6010983,0.0173382,5.20992,0.58938,0.7524046
8.023463172999982,0.023400718999937453,1.8476851666177598,0.0031746,0.8023435,0.2869234,0.7996329,0.2010416,1.106592,0.1717637,1.817336,0.0001221,3.315931,0.0,3.316846,0.0585558,3.317457,0.08978556,3.713696,0.01854267,1.116482,0.0,0.6036624,0.0169719,5.2059,0.58938,0.7532105
9.02351722100002,0.023453459000052135,1.8541948943163002,0.0029304,0.8017574,0.2869234,0.8029296,0.2039694,1.106592,0.1746915,1.816848,6.105e-05,3.315015,0.0,3.315931,0.05757987,3.316529,0.09076149,3.713696,0.01561488,1.11172,0.0009804,0.6003657,0.0169719,5.20992,0.58938,0.7529418
10.02346912400003,0.023407071000065116,1.8837053422031103,0.00262515,0.8029296,0.2878993,0.8029296,0.2039694,1.112087,0.1746915,1.821243,6.105e-05,3.316846,0.0,3.316846,0.06148359,3.316529,0.09271335,3.71184,0.02244639,1.11282,0.0019608,0.6032961,0.0167277,5.19786,0.58938,0.7534792
11.023688696000022,0.023623736999979883,2.14142136832468,0.00286935,0.8017574,0.2830197,0.7999992,0.2137287,1.109523,0.1737155,1.805615,0.0001221,3.315931,0.0,3.315015,0.06245952,3.317457,0.09271335,3.710912,0.01659081,1.109889,0.0009804,0.6065928,0.017094,5.20322,0.8037,0.8738209
12.023586010000031,0.023520107000081225,1.8627101508494652,0.00286935,0.8023435,0.2878993,0.7996329,0.2010416,1.107691,0.1717637,1.806103,0.0001221,3.315931,0.0,3.316846,0.06245952,3.313745,0.08978556,3.712768,0.02049453,1.109889,0.0009804,0.6010983,0.017094,5.20456,0.58938,0.7537477
13.023488788000009,0.023424346000069818,1.96774876085879,0.0026862,0.8017574,0.4089147,0.8010981,0.2029934,1.110622,0.1746915,1.806592,6.105e-05,3.315931,0.0,3.315015,0.05953173,3.318385,0.08978556,3.71184,0.02732604,1.107325,0.0009804,0.6051276,0.0175824,5.20322,0.58938,0.7526734
14.023527899999976,0.023458549999986644,1.97597871742815,0.0029304,0.8014645,0.3991554,0.7996329,0.2020175,1.110622,0.1737155,1.816848,6.105e-05,3.316846,0.0,3.316846,0.06148359,3.316529,0.09368929,3.713696,0.02049453,1.11172,0.0029412,0.6003657,0.0167277,5.20456,0.59831,0.7534792
15.023485014000016,0.02342171700001927,1.53031537521955,0.0028083,0.8014645,0.2869234,0.8018308,0.2049453,1.110622,0.1746915,1.817336,6.105e-05,3.317762,0.0,3.316846,0.06148359,3.33416,0.0,3.726687,0.0195186,1.10586,0.0004902,0.6091569,0.017094,5.19384,0.58045,0.7529418
16.023444463000033,0.02338160500005415,1.5360041962660702,0.0029304,0.8017574,0.2878993,0.8029296,0.2020175,1.110622,0.1756674,1.800731,0.0,3.317762,0.0,3.316846,0.06148359,3.323953,0.0,3.745246,0.02147046,1.11282,0.0009804,0.6036624,0.017094,5.226,0.58938,0.7526734
17.023687008000024,0.023622252999984994,2.10100699759081,0.0028083,0.8020506,0.4030591,0.8029296,0.223488,1.110622,0.208849,1.816848,6.105e-05,3.316846,0.0,3.315931,0.09856894,3.318385,0.0,3.714624,0.01854267,1.106592,0.0014706,0.6036624,0.0169719,5.1992,0.8126299,0.8743581
18.023612312999944,0.023546251999960077,1.8601143169218002,0.00286935,0.8017574,0.2839956,0.8025633,0.2010416,1.110622,0.1746915,1.821243,6.105e-05,3.315931,0.0,3.315931,0.06050766,3.318385,0.09173742,3.709984,0.02439825,1.113552,0.002451,0.604395,0.017094,5.1925,0.57152,0.7518674
19.023539140000025,0.023473326000043926,1.87828609105342,0.0029304,0.8029296,0.2820438,0.8029296,0.2039694,1.110622,0.1737155,1.817336,6.105e-05,3.316846,0.0,3.315015,0.06148359,3.322097,0.09173742,3.703488,0.02635011,1.114651,0.002451,0.6095232,0.017094,5.1992,0.58938,0.752136
