elapsed_seconds,read_duration_seconds,pmic_power_watts,0V8_AON_A,0V8_AON_V,0V8_SW_A,0V8_SW_V,1V1_SYS_A,1V1_SYS_V,1V8_SYS_A,1V8_SYS_V,3V3_ADC_A,3V3_ADC_V,3V3_DAC_A,3V3_DAC_V,3V3_SYS_A,3V3_SYS_V,3V7_WL_SW_A,3V7_WL_SW_V,DDR_VDD2_A,DDR_VDD2_V,DDR_VDDQ_A,DDR_VDDQ_V,HDMI_A,HDMI_V,VDD_CORE_A,VDD_CORE_V
0.023724359999960143,0.023721453000007386,2.1387388401423,0.0028083,0.8014645,0.279116,0.8010981,0.2039694,1.110622,0.1737155,1.808057,0.0,3.317762,0.0,3.314099,0.06148359,3.317457,0.09368929,3.710912,0.02537418,1.109889,0.0019608,0.6036624,0.0169719,5.21796,0.8037,0.8743581
1.023647761999996,0.023580208999987917,1.88173204122151,0.0026862,0.8017574,0.2859475,0.8025633,0.2029934,1.110255,0.1727396,1.806592,0.00018315,3.315931,0.0001221,3.316846,0.06538731,3.318385,0.09368929,3.709056,0.01854267,1.113552,0.0,0.6036624,0.0172161,5.18714,0.58045,0.7532105
2.0236128349999944,0.02354391200003647,1.8938021676374202,0.0029304,0.8017574,0.2859475,0.8010981,0.2137287,1.110622,0.1746915,1.805615,6.105e-05,3.316846,0.0,3.315015,0.06148359,3.315601,0.09368929,3.709984,0.02049453,1.11282,0.0009804,0.6036624,0.0174603,5.226,0.58938,0.752136
3.023562405000007,0.023494575999961853,1.8959504474088797,0.0029304,0.8023435,0.2888753,0.8003655,0.2117768,1.110255,0.1737155,1.806103,6.105e-05,3.317762,0.0,3.315931,0.06343545,3.318385,0.09076149,3.712768,0.02244639,1.11282,0.0029412,0.6065928,0.0169719,5.2193,0.59831,0.7529418
4.023597850999977,0.02352946299993164,1.5548801190705601,0.0029304,0.8017574,0.2878993,0.802197,0.2078731,1.10879,0.1737155,1.821243,0.00018315,3.315931,0.0,3.314099,0.06148359,3.314673,0.0,3.712768,0.02244639,1.113552,0.0,0.6065928,0.0169719,5.20992,0.60724,0.7524046
5.023563932999991,0.02349768299995958,1.9310957169138852,0.00274725,0.8014645,0.2869234,0.8014644,0.2176324,1.110255,0.1717637,1.817336,0.0001221,3.315015,0.0,3.315931,0.07026696,3.318385,0.09564114,3.710912,0.0195186,1.107325,0.0014706,0.6021972,0.0172161,5.20456,0.58938,0.754285
6.023762024999996,0.02368909100005112,2.16372122957877,0.00286935,0.8026366,0.2859475,0.802197,0.2059212,1.110622,0.1727396,1.817336,6.105e-05,3.315015,0.0,3.316846,0.06148359,3.318385,0.09661707,3.71184,0.02342232,1.113552,0.002451,0.6036624,0.0169719,5.1992,0.8126299,0.8746268
7.023607456000036,0.023535181000056582,1.8169868467404702,0.0026862,0.8020506,0.2859475,0.8087904,0.2020175,1.107325,0.2049453,1.803173,6.105e-05,3.315015,0.0,3.316846,0.1161357,3.318385,0.01366302,3.741535,0.01463895,1.113552,0.0,0.6065928,0.0167277,5.1992,0.59831,0.7526734
8.023577140000043,0.023511327000051097,1.909248789801555,0.00262515,0.8014645,0.2888753,0.802197,0.2117768,1.110255,0.1746915,1.816848,6.105e-05,3.315931,0.0,3.315931,0.0683151,3.318385,0.08978556,3.71184,0.02830197,1.107691,0.0014706,0.6051276,0.0166056,5.20322,0.58938,0.7534792
9.023492456999975,0.023424159000001055,1.893484019046435,0.00262515,0.8023435,0.2849716,0.8025633,0.2049453,1.109156,0.1717637,1.816848,6.105e-05,3.316846,0.0,3.316846,0.06148359,3.315601,0.09466522,3.710912,0.02635011,1.11282,0.0,0.6036624,0.017094,5.1925,0.59831,0.7518674
10.023413603999984,0.02334937800003445,1.9711740622931901,0.0029304,0.8017574,0.405011,0.8025633,0.2020175,1.110622,0.1727396,1.821243,6.105e-05,3.316846,0.0,3.315015,0.06148359,3.316529,0.09271335,3.715552,0.02049453,1.113552,0.0009804,0.6036624,0.017094,5.1992,0.58938,0.7532105
11.023411406000037,0.02334813600009511,1.62302696952509,0.0028083,0.8023435,0.3952517,0.8025633,0.2000657,1.110622,0.1727396,1.806592,0.0,3.316846,0.0,3.316846,0.06148359,3.317457,0.0,3.717408,0.02244639,1.113552,0.0019608,0.6036624,0.0169719,5.21394,0.59831,0.7532105
12.02368052099996,0.023612729999967996,1.81265039012062,0.0028083,0.8017574,0.2869234,0.8043948,0.2029934,1.107691,0.1737155,1.821243,0.00018315,3.315931,0.0,3.316846,0.06245952,3.315601,0.00195186,3.713696,0.02244639,1.107691,0.0009804,0.6032961,0.0167277,5.21394,0.8126299,0.8746268
13.023473990999946,0.023409096999898793,1.51444334372007,0.0028083,0.8017574,0.2878993,0.802197,0.2010416,1.107325,0.1717637,1.817336,0.00018315,3.316846,0.0,3.316846,0.05953173,3.318385,0.0,3.713696,0.01854267,1.11282,0.0,0.6018309,0.0173382,5.22734,0.58045,0.7529418
14.02356028500003,0.023494652000067617,1.92178983992933,0.0029304,0.8014645,0.3113217,0.8029296,0.223488,1.110255,0.1698118,1.805615,0.0001221,3.315931,0.0,3.317762,0.06538731,3.319313,0.09271335,3.710912,0.02049453,1.110988,0.0014706,0.6073254,0.017094,5.20456,0.58938,0.7475694
15.023452219999967,0.023389297999983683,1.8910117281418501,0.0029304,0.8014645,0.2869234,0.8025633,0.2108009,1.10879,0.1727396,1.816848,6.105e-05,3.316846,0.0,3.316846,0.06148359,3.318385,0.09368929,3.710912,0.02439825,1.113552,0.002451,0.6032961,0.0167277,5.1992,0.58938,0.752136
16.027446028999975,0.02738362299999153,1.52625476512558,0.00262515,0.8017574,0.2888753,0.8025633,0.2020175,1.110622,0.1717637,1.806592,0.0,3.317762,0.0,3.316846,0.06245952,3.318385,0.0,3.691425,0.01463895,1.11282,0.0029412,0.6036624,0.0169719,5.23538,0.58938,0.7524046
17.027698637999947,0.02763084599996546,2.12227196244012,0.00274725,0.8017574,0.2849716,0.8010981,0.2010416,1.110255,0.1746915,1.806592,6.105e-05,3.316846,0.0,3.315931,0.06050766,3.326736,0.09076149,3.726687,0.0195186,1.112087,0.0009804,0.6065928,0.0169719,5.19786,0.8037,0.8743581
18.023555949999945,0.023492552999982763,1.88942091690305,0.0029304,0.8020506,0.2849716,0.8025633,0.2039694,1.10879,0.1727396,1.821243,0.0001221,3.315015,0.0,3.314099,0.06148359,3.317457,0.09466522,3.708128,0.02439825,1.113552,0.0014706,0.6036624,0.0173382,5.20322,0.58938,0.7532105
19.023446990000025,0.023384642999985772,1.512440244081975,0.00286935,0.8023435,0.2830197,0.8025633,0.2078731,1.110622,0.1737155,1.816848,6.105e-05,3.315015,0.0,3.315931,0.05953173,3.316529,0.0,3.717408,0.01854267,1.110988,0.0009804,0.6073254,0.0167277,5.23136,0.57152,0.7526734
20.023494530999983,0.023433178999994198,1.913810434582175,0.00262515,0.8023435,0.2839956,0.8007318,0.2215361,1.107325,0.1737155,1.816848,0.00018315,3.315931,0.0001221,3.315931,0.0683151,3.320241,0.09173742,3.71184,0.0195186,1.110255,0.0019608,0.6036624,0.017094,5.1992,0.58938,0.752136
21.023532248000038,0.023469956000099046,1.933500742060125,0.00262515,0.8014645,0.2898512,0.8087904,0.2498381,1.109889,0.1727396,1.821243,0.00018315,3.315015,0.0,3.315015,0.06148359,3.318385,0.09271335,3.710912,0.02049453,1.109889,0.0,0.6010983,0.0173382,5.20188,0.58938,0.7524046
22.023701553000024,0.02363217800007078,1.8038823969238398,0.0026862,0.8014645,0.2849716,0.8025633,0.2029934,1.107325,0.1766433,1.817336,0.00018315,3.316846,0.0,3.315015,0.06245952,3.315601,0.00097593,3.718336,0.0195186,1.11172,0.0009804,0.6036624,0.0177045,5.15766,0.8037,0.8738209
23.02353283499997,0.02347035999991931,2.01293817581326,0.0029304,0.8017574,0.2839956,0.8010981,0.2488621,1.107325,0.1727396,1.816848,6.105e-05,3.315015,0.0,3.315931,0.08685777,3.314673,0.09271335,3.712768,0.02439825,1.113552,0.0019608,0.6032961,0.0172161,5.20054,0.58938,0.7524046
24.02351353100005,0.02344858200001454,1.87209379350724,0.0029304,0.8017574,0.2888753,0.8010981,0.2020175,1.108058,0.1727396,1.821243,0.0001221,3.316846,0.0,3.316846,0.05953173,3.315601,0.09173742,3.710912,0.02244639,1.110622,0.0019608,0.600732,0.0175824,5.21126,0.58938,0.7532105
25.02344985299999,0.0233872840000231,1.5252589850197902,0.0029304,0.8014645,0.2839956,0.8003655,0.2029934,1.110622,0.1698118,1.817336,0.00018315,3.317762,0.0,3.316846,0.06050766,3.316529,0.00195186,3.696064,0.02049453,1.110255,0.0009804,0.6036624,0.0164835,5.21394,0.58938,0.7529418
26.023510074,0.02344609700003275,1.5702035096104552,0.00286935,0.8014645,0.2859475,0.8003655,0.2029934,1.108058,0.1766433,1.809522,0.0001221,3.314099,0.0,3.316846,0.07514661,3.315601,0.0,3.708128,0.01659081,1.113918,0.0019608,0.6065928,0.017094,5.17776,0.58045,0.7524046
27.023653388999946,0.023586819000001924,1.81887386864424,0.00286935,0.8020506,0.2888753,0.8025633,0.2137287,1.107325,0.1746915,1.816848,6.105e-05,3.316846,0.0001221,3.316846,0.06441138,3.316529,0.0,3.713696,0.02147046,1.119413,0.0019608,0.6065928,0.0169719,5.20188,0.8037,0.8746268
28.023511645999974,0.023447038999961478,1.5474733493155601,0.0028083,0.8020506,0.2878993,0.8029296,0.2029934,1.110255,0.1746915,1.806592,6.105e-05,3.316846,0.0,3.315931,0.06245952,3.315601,0.00195186,3.710912,0.02732604,1.112453,0.0009804,0.6051276,0.0175824,5.1657,0.58045,0.7524046
29.02350733100002,0.023436112000013054,1.8776693151242498,0.00286935,0.8017574,0.2878993,0.7996329,0.2029934,1.108058,0.1746915,1.806592,0.0001221,3.316846,0.0,3.317762,0.06148359,3.319313,0.09173742,3.710912,0.02537418,1.10879,0.0009804,0.6021972,0.0167277,5.20456,0.58938,0.7532105
30.023486273000003,0.023424147000014273,1.873244413255665,0.00274725,0.8014645,0.3093698,0.8040285,0.2010416,1.110622,0.1737155,1.805615,0.0,3.315931,0.0,3.317762,0.06050766,3.318385,0.08880963,3.713696,0.02049453,1.116482,0.0,0.6018309,0.0169719,5.20992,0.58938,0.7524046
31.023444823999967,0.023384756999917045,1.5248367919095,0.0028083,0.8014645,0.2918031,0.8025633,0.2010416,1.10879,0.1727396,1.806592,6.105e-05,3.315015,0.0,3.315931,0.05953173,3.315601,0.0,3.703488,0.01756674,1.11172,0.0009804,0.6032961,0.0172161,5.22064,0.58938,0.7564339
32.02354097700004,0.02347644200006016,1.8801810951946598,0.0029304,0.8017574,0.3093698,0.8003655,0.2010416,1.110622,0.1717637,1.806592,0.0001221,3.315015,0.0,3.317762,0.06050766,3.318385,0.09173742,3.709984,0.0195186,1.110622,0.0009804,0.6065928,0.017094,5.20054,0.58938,0.7532105
33.023674741000036,0.02360627400003068,2.1662492228733,0.0028083,0.8014645,0.3113217,0.8025633,0.2117768,1.10879,0.1756674,1.816848,6.105e-05,3.316846,0.0,3.316846,0.05953173,3.333232,0.09368929,3.710912,0.0195186,1.107325,0.0,0.604395,0.017094,5.1992,0.8037,0.875164
34.126461021999944,0.12639773699993384,1.8561114692383698,0.0029304,0.8017574,0.2859475,0.8036622,0.2010416,1.110622,0.1707878,1.821243,0.0,3.315931,0.0,3.315931,0.05953173,3.315601,0.09076149,3.703488,0.0195186,1.108058,0.0014706,0.6032961,0.0173382,5.1992,0.58938,0.7524046
35.027478980999945,0.02741764899997179,1.8889313363255498,0.0029304,0.8014645,0.2830197,0.8025633,0.2020175,1.110255,0.1727396,1.821243,6.105e-05,3.315015,0.0,3.315015,0.06343545,3.318385,0.09661707,3.710912,0.02049453,1.11282,0.0014706,0.604395,0.0173382,5.19652,0.58045,0.7537477
36.02747724400001,0.027415593000000626,1.90708612250486,0.0026862,0.8017574,0.2869234,0.8043948,0.2020175,1.107325,0.1717637,1.816848,6.105e-05,3.316846,0.0,3.316846,0.0683151,3.318385,0.09564114,3.713696,0.0195186,1.113552,0.0009804,0.6065928,0.0172161,5.1925,0.58938,0.754285
37.023417483,0.023356563999982427,1.874635470590825,0.00262515,0.8023435,0.2869234,0.8018308,0.2039694,1.110255,0.1727396,1.805615,6.105e-05,3.315931,0.0,3.315015,0.05953173,3.318385,0.09271335,3.71184,0.02537418,1.11172,0.0019608,0.6032961,0.017094,5.20054,0.58938,0.7532105
38.023550149000016,0.02348643400000583,1.90360248735221,0.0030525,0.8017574,0.2888753,0.8025633,0.2020175,1.10879,0.1746915,1.803173,6.105e-05,3.316846,0.0,3.316846,0.06733918,3.318385,0.09564114,3.714624,0.01756674,1.110988,0.0019608,0.6010983,0.0167277,5.19652,0.58938,0.7529418
39.02368212600004,0.023614322000071297,2.14901747958752,0.0029304,0.8020506,0.2908272,0.8014644,0.2108009,1.110255,0.1756674,1.806592,6.105e-05,3.315931,0.0,3.316846,0.06148359,3.317457,0.09368929,3.709056,0.02049453,1.113552,0.0019608,0.6073254,0.0175824,5.19652,0.79477,0.8746268
40.023453754,0.023391059999994468,1.684640337322275,0.00262515,0.8014645,0.2859475,0.8014644,0.3279125,1.106592,0.1727396,1.821243,0.00018315,3.317762,0.0,3.316846,0.06245952,3.315601,0.0,3.713696,0.02537418,1.113552,0.0009804,0.6065928,0.017094,5.19786,0.59831,0.7529418
41.02347218600005,0.023406504000035966,1.9482059271180197,0.00274725,0.8017574,0.2869234,0.8025633,0.2488621,1.111354,0.1737155,1.806592,6.105e-05,3.314099,0.0,3.315931,0.06636324,3.318385,0.09271335,3.710912,0.02049453,1.11172,0.0,0.6036624,0.0169719,5.207239,0.59831,0.7515988
42.023440067000024,0.023379132000059144,1.8755734030475701,0.0028083,0.8020506,0.2869234,0.7996329,0.2029934,1.110622,0.1746915,1.816848,6.105e-05,3.316846,0.0001221,3.316846,0.06148359,3.318385,0.09271335,3.713696,0.02244639,1.113552,0.002451,0.604395,0.017094,5.20054,0.58045,0.7524046
43.12358514999994,0.12352247499995883,1.9625071310602702,0.0028083,0.8011714,0.2859475,0.8043948,0.2020175,1.110622,0.1756674,1.816848,6.105e-05,3.316846,0.0,3.318678,0.08002626,3.316529,0.09856894,3.710912,0.02439825,1.114285,0.0029412,0.6018309,0.0169719,5.23538,0.58045,0.7537477
44.023556775999964,0.02349372300000141,1.909199172191,0.0028083,0.8014645,0.2878993,0.7996329,0.2010416,1.110622,0.1727396,1.821243,0.00018315,3.316846,0.0,3.316846,0.0683151,3.318385,0.09466522,3.71184,0.02342232,1.113186,0.0029412,0.6010983,0.0169719,5.1992,0.58938,0.7534792
45.02369380899995,0.023627481999938027,2.2163239493902602,0.0026862,0.8017574,0.2869234,0.8032959,0.2020175,1.107325,0.1737155,1.816848,0.00018315,3.315015,0.0,3.315931,0.08880963,3.319313,0.08685777,3.720192,0.02244639,1.116482,0.0019608,0.6065928,0.017094,5.19786,0.8126299,0.8746268
46.023471160999975,0.023409386000025734,1.5273973254367101,0.0028083,0.8017574,0.2849716,0.8014644,0.2000657,1.104394,0.1737155,1.821243,6.105e-05,3.317762,0.0001221,3.315931,0.05953173,3.316529,0.0,3.709984,0.02537418,1.107325,0.0019608,0.6051276,0.0167277,5.2327,0.58938,0.754285
47.02349380999999,0.023432071000001997,1.87222810689429,0.0029304,0.8014645,0.2918031,0.8003655,0.2029934,1.10879,0.1717637,1.806592,0.0,3.315931,0.0,3.314099,0.0585558,3.317457,0.09173742,3.71184,0.02635011,1.113552,0.0034314,0.6065928,0.0173382,5.20188,0.58938,0.754285
48.02344372699997,0.023383180999985598,1.9319598952553252,0.00274725,0.8023435,0.3718293,0.8010981,0.2029934,1.110255,0.1737155,1.816848,6.105e-05,3.315931,0.0,3.316846,0.06148359,3.318385,0.08685777,3.712768,0.02732604,1.113552,0.0004902,0.6036624,0.017094,5.20054,0.58938,0.754285
49.023382337000044,0.023322475000099985,1.52096415194503,0.0029304,0.8017574,0.2918031,0.8018308,0.2039694,1.10879,0.1717637,1.816848,6.105e-05,3.316846,0.0,3.315931,0.05953173,3.319313,0.0,3.713696,0.02147046,1.11282,0.0,0.6032961,0.0169719,5.21126,0.58045,0.7515988
50.023553384000024,0.023489290000043184,1.98055626610858,0.0029304,0.8017574,0.405011,0.8014644,0.2029934,1.110622,0.1737155,1.817336,6.105e-05,3.315931,0.0,3.316846,0.06636324,3.317457,0.09173742,3.709984,0.02049453,1.107325,0.0014706,0.6032961,0.0175824,5.20054,0.58045,0.7524046
51.02368092200004,0.023614068000028965,2.1710589053918996,0.0029304,0.8017574,0.3103457,0.8043948,0.2147046,1.10879,0.1756674,1.806592,0.00018315,3.315015,0.0,3.316846,0.06050766,3.33416,0.09271335,3.725759,0.02049453,1.113186,0.002451,0.6040287,0.0169719,5.20992,0.8037,0.8748954
52.023445466,0.023376675999998042,1.53356964882373,0.0028083,0.8017574,0.2839956,0.8025633,0.2010416,1.108058,0.1756674,1.817336,0.00018315,3.315015,0.0,3.315015,0.05953173,3.322097,0.0,3.710912,0.02635011,1.112087,0.0,0.6051276,0.0173382,5.17776,0.58938,0.7532105
53.023494579000044,0.023431028000004517,1.8904113132516498,0.00274725,0.8017574,0.2849716,0.802197,0.2029934,1.110988,0.1727396,1.816848,0.00018315,3.315931,0.0,3.316846,0.06148359,3.313745,0.09661707,3.710912,0.02147046,1.113918,0.0014706,0.6010983,0.017094,5.20322,0.58938,0.7526734
54.02343986799997,0.02337624799997684,1.8841169070389199,0.0026862,0.8017574,0.2888753,0.8025633,0.2029934,1.10879,0.1746915,1.816848,6.105e-05,3.316846,0.0,3.316846,0.06343545,3.317457,0.09173742,3.7072,0.02147046,1.113552,0.0014706,0.6065928,0.017094,5.18714,0.58938,0.7524046
55.023420977,0.023358840000014425,1.8663970773784,0.0029304,0.8017574,0.2830197,0.8010981,0.2020175,1.10879,0.1746915,1.816848,6.105e-05,3.316846,0.0,3.316846,0.06148359,3.315601,0.09076149,3.710912,0.02049453,1.110622,0.0039216,0.6018309,0.0172161,5.18982,0.58938,0.7475694
